Namespace(n_epochs=100, batch_size=64, lr=5e-05, n_cpu=8, latent_dim=100, img_size=28, channels=1, n_critic=5, clip_value=0.01, sample_interval=3000)
[Epoch 1/100] [Batch 655/938] [D loss: -0.141414] [G loss: -12.912560]
[Epoch 1/100] [Batch 660/938] [D loss: -0.169692] [G loss: -12.874770]
[Epoch 1/100] [Batch 665/938] [D loss: -0.215906] [G loss: -12.851504]
[Epoch 1/100] [Batch 670/938] [D loss: -0.155131] [G loss: -12.952308]
[Epoch 1/100] [Batch 675/938] [D loss: -0.194981] [G loss: -12.962979]
[Epoch 1/100] [Batch 680/938] [D loss: -0.165931] [G loss: -12.945119]
[Epoch 1/100] [Batch 685/938] [D loss: -0.294705] [G loss: -12.880129]
[Epoch 1/100] [Batch 690/938] [D loss: -0.201591] [G loss: -12.940713]
[Epoch 1/100] [Batch 695/938] [D loss: -0.215189] [G loss: -12.925375]
[Epoch 1/100] [Batch 700/938] [D loss: -0.171940] [G loss: -12.929278]
[Epoch 1/100] [Batch 705/938] [D loss: -0.175926] [G loss: -12.902532]
[Epoch 1/100] [Batch 710/938] [D loss: -0.142161] [G loss: -12.903936]
[Epoch 1/100] [Batch 715/938] [D loss: -0.251626] [G loss: -12.856172]
[Epoch 1/100] [Batch 720/938] [D loss: -0.178506] [G loss: -12.859916]
[Epoch 1/100] [Batch 725/938] [D loss: -0.185911] [G loss: -12.864637]
[Epoch 1/100] [Batch 730/938] [D loss: -0.172338] [G loss: -12.840366]
[Epoch 1/100] [Batch 735/938] [D loss: -0.210543] [G loss: -12.876709]
[Epoch 1/100] [Batch 740/938] [D loss: -0.112444] [G loss: -12.907679]
[Epoch 1/100] [Batch 745/938] [D loss: -0.142348] [G loss: -12.883636]
[Epoch 1/100] [Batch 750/938] [D loss: -0.182343] [G loss: -12.874244]
[Epoch 1/100] [Batch 755/938] [D loss: -0.167469] [G loss: -12.856441]
[Epoch 1/100] [Batch 760/938] [D loss: -0.083668] [G loss: -12.875195]
[Epoch 1/100] [Batch 765/938] [D loss: -0.231873] [G loss: -12.872841]
[Epoch 1/100] [Batch 770/938] [D loss: -0.194089] [G loss: -12.850541]
[Epoch 1/100] [Batch 775/938] [D loss: -0.236110] [G loss: -12.821962]
[Epoch 1/100] [Batch 780/938] [D loss: -0.200872] [G loss: -12.856342]
[Epoch 1/100] [Batch 785/938] [D loss: -0.198174] [G loss: -12.856697]
[Epoch 1/100] [Batch 790/938] [D loss: -0.126710] [G loss: -12.873663]
[Epoch 1/100] [Batch 795/938] [D loss: -0.107050] [G loss: -12.917528]
[Epoch 1/100] [Batch 800/938] [D loss: -0.112253] [G loss: -12.884586]
[Epoch 1/100] [Batch 805/938] [D loss: -0.119338] [G loss: -12.893538]
[Epoch 1/100] [Batch 810/938] [D loss: -0.070409] [G loss: -12.880411]
[Epoch 1/100] [Batch 815/938] [D loss: -0.074443] [G loss: -12.922900]
[Epoch 1/100] [Batch 820/938] [D loss: -0.148439] [G loss: -12.904869]
[Epoch 1/100] [Batch 825/938] [D loss: -0.150314] [G loss: -12.940037]
[Epoch 1/100] [Batch 830/938] [D loss: -0.158343] [G loss: -12.924257]
[Epoch 1/100] [Batch 835/938] [D loss: -0.112329] [G loss: -12.928543]
[Epoch 1/100] [Batch 840/938] [D loss: -0.046664] [G loss: -12.905087]
[Epoch 1/100] [Batch 845/938] [D loss: -0.096374] [G loss: -12.953079]
[Epoch 1/100] [Batch 850/938] [D loss: -0.095416] [G loss: -12.948357]
[Epoch 1/100] [Batch 855/938] [D loss: -0.072762] [G loss: -12.903085]
[Epoch 1/100] [Batch 860/938] [D loss: -0.156165] [G loss: -12.844250]
[Epoch 1/100] [Batch 865/938] [D loss: -0.112259] [G loss: -12.887068]
[Epoch 1/100] [Batch 870/938] [D loss: -0.048812] [G loss: -12.900688]
[Epoch 1/100] [Batch 875/938] [D loss: -0.061642] [G loss: -12.894218]
[Epoch 1/100] [Batch 880/938] [D loss: -0.104219] [G loss: -12.915538]
[Epoch 1/100] [Batch 885/938] [D loss: -0.084393] [G loss: -12.928705]
[Epoch 1/100] [Batch 890/938] [D loss: -0.008204] [G loss: -12.931320]
[Epoch 1/100] [Batch 895/938] [D loss: -0.069621] [G loss: -12.900198]
[Epoch 1/100] [Batch 900/938] [D loss: -0.063853] [G loss: -12.940820]
[Epoch 1/100] [Batch 905/938] [D loss: -0.037165] [G loss: -12.978051]
[Epoch 1/100] [Batch 910/938] [D loss: -0.116815] [G loss: -12.989127]
[Epoch 1/100] [Batch 915/938] [D loss: -0.068700] [G loss: -13.017460]
[Epoch 1/100] [Batch 920/938] [D loss: -0.046140] [G loss: -12.910567]
[Epoch 1/100] [Batch 925/938] [D loss: -0.073522] [G loss: -12.895496]
[Epoch 1/100] [Batch 930/938] [D loss: -0.071991] [G loss: -12.869093]
[Epoch 1/100] [Batch 935/938] [D loss: -0.012443] [G loss: -12.896894]
[Epoch 2/100] [Batch 0/938] [D loss: -0.076031] [G loss: -12.904568]
[Epoch 2/100] [Batch 5/938] [D loss: -0.029054] [G loss: -12.846298]
[Epoch 2/100] [Batch 10/938] [D loss: 0.016227] [G loss: -12.817722]
[Epoch 2/100] [Batch 15/938] [D loss: -0.070341] [G loss: -12.803610]
[Epoch 2/100] [Batch 20/938] [D loss: -0.045749] [G loss: -12.774531]
[Epoch 2/100] [Batch 25/938] [D loss: -0.047395] [G loss: -12.705739]
[Epoch 2/100] [Batch 30/938] [D loss: -0.037542] [G loss: -12.705929]
[Epoch 2/100] [Batch 35/938] [D loss: -0.025799] [G loss: -12.689505]
[Epoch 2/100] [Batch 40/938] [D loss: -0.025208] [G loss: -12.617799]
[Epoch 2/100] [Batch 45/938] [D loss: -0.114077] [G loss: -12.607195]
[Epoch 2/100] [Batch 50/938] [D loss: -0.137084] [G loss: -12.601727]
[Epoch 2/100] [Batch 55/938] [D loss: -0.060171] [G loss: -12.574287]
[Epoch 2/100] [Batch 60/938] [D loss: -0.029905] [G loss: -12.533552]
[Epoch 2/100] [Batch 65/938] [D loss: -0.018874] [G loss: -12.543661]
[Epoch 2/100] [Batch 70/938] [D loss: -0.054596] [G loss: -12.511756]
[Epoch 2/100] [Batch 75/938] [D loss: -0.063841] [G loss: -12.481086]
[Epoch 2/100] [Batch 80/938] [D loss: -0.087940] [G loss: -12.500400]
[Epoch 2/100] [Batch 85/938] [D loss: -0.050285] [G loss: -12.539341]
[Epoch 2/100] [Batch 90/938] [D loss: -0.111887] [G loss: -12.480521]
[Epoch 2/100] [Batch 95/938] [D loss: -0.079329] [G loss: -12.466314]
[Epoch 2/100] [Batch 100/938] [D loss: -0.074059] [G loss: -12.386994]
[Epoch 2/100] [Batch 105/938] [D loss: -0.089375] [G loss: -12.372456]
[Epoch 2/100] [Batch 110/938] [D loss: -0.099027] [G loss: -12.358608]
[Epoch 2/100] [Batch 115/938] [D loss: -0.109676] [G loss: -12.352174]
[Epoch 2/100] [Batch 120/938] [D loss: -0.057315] [G loss: -12.326842]
[Epoch 2/100] [Batch 125/938] [D loss: -0.104219] [G loss: -12.273430]
[Epoch 2/100] [Batch 130/938] [D loss: -0.120343] [G loss: -12.265947]
[Epoch 2/100] [Batch 135/938] [D loss: -0.117740] [G loss: -12.319532]
[Epoch 2/100] [Batch 140/938] [D loss: -0.064857] [G loss: -12.273292]
[Epoch 2/100] [Batch 145/938] [D loss: -0.075112] [G loss: -12.197521]
[Epoch 2/100] [Batch 150/938] [D loss: -0.106572] [G loss: -12.202689]
[Epoch 2/100] [Batch 155/938] [D loss: -0.088687] [G loss: -12.160463]
[Epoch 2/100] [Batch 160/938] [D loss: -0.141531] [G loss: -12.206859]
[Epoch 2/100] [Batch 165/938] [D loss: -0.100637] [G loss: -12.167049]
[Epoch 2/100] [Batch 170/938] [D loss: -0.133617] [G loss: -12.150805]
[Epoch 2/100] [Batch 175/938] [D loss: -0.047523] [G loss: -12.105657]
[Epoch 2/100] [Batch 180/938] [D loss: -0.094495] [G loss: -12.019385]
[Epoch 2/100] [Batch 185/938] [D loss: -0.131570] [G loss: -11.968031]
[Epoch 2/100] [Batch 190/938] [D loss: -0.047009] [G loss: -11.974210]
[Epoch 2/100] [Batch 195/938] [D loss: -0.108589] [G loss: -11.918750]
[Epoch 2/100] [Batch 200/938] [D loss: -0.084212] [G loss: -11.956141]
[Epoch 2/100] [Batch 205/938] [D loss: -0.108997] [G loss: -11.959122]
[Epoch 2/100] [Batch 210/938] [D loss: -0.106393] [G loss: -12.010573]
[Epoch 2/100] [Batch 215/938] [D loss: -0.132852] [G loss: -11.989258]
[Epoch 2/100] [Batch 220/938] [D loss: -0.059079] [G loss: -12.047950]
[Epoch 2/100] [Batch 225/938] [D loss: -0.086527] [G loss: -12.002971]
[Epoch 2/100] [Batch 230/938] [D loss: -0.117009] [G loss: -12.008884]
[Epoch 2/100] [Batch 235/938] [D loss: -0.060569] [G loss: -11.985182]
[Epoch 2/100] [Batch 240/938] [D loss: -0.081100] [G loss: -11.936152]
[Epoch 2/100] [Batch 245/938] [D loss: -0.060500] [G loss: -11.933510]
[Epoch 2/100] [Batch 250/938] [D loss: 0.013169] [G loss: -11.879812]
[Epoch 2/100] [Batch 255/938] [D loss: -0.019428] [G loss: -11.874685]
[Epoch 2/100] [Batch 260/938] [D loss: -0.137552] [G loss: -11.898046]
[Epoch 2/100] [Batch 265/938] [D loss: -0.058889] [G loss: -11.906473]
[Epoch 2/100] [Batch 270/938] [D loss: -0.064644] [G loss: -11.844677]
[Epoch 2/100] [Batch 275/938] [D loss: -0.086501] [G loss: -11.855253]
[Epoch 2/100] [Batch 280/938] [D loss: 0.041429] [G loss: -11.751970]
[Epoch 2/100] [Batch 285/938] [D loss: -0.132791] [G loss: -11.833538]
[Epoch 2/100] [Batch 290/938] [D loss: -0.056699] [G loss: -11.813233]
[Epoch 2/100] [Batch 295/938] [D loss: 0.020802] [G loss: -11.733061]
[Epoch 2/100] [Batch 300/938] [D loss: -0.083512] [G loss: -11.776723]
[Epoch 2/100] [Batch 305/938] [D loss: -0.026531] [G loss: -11.780125]
[Epoch 2/100] [Batch 310/938] [D loss: -0.054841] [G loss: -11.794913]
[Epoch 2/100] [Batch 315/938] [D loss: -0.024644] [G loss: -11.776070]
[Epoch 2/100] [Batch 320/938] [D loss: -0.037181] [G loss: -11.761362]
[Epoch 2/100] [Batch 325/938] [D loss: -0.092684] [G loss: -11.812116]
[Epoch 2/100] [Batch 330/938] [D loss: -0.064780] [G loss: -11.776878]
[Epoch 2/100] [Batch 335/938] [D loss: -0.075779] [G loss: -11.762588]
[Epoch 2/100] [Batch 340/938] [D loss: -0.030609] [G loss: -11.822139]
[Epoch 2/100] [Batch 345/938] [D loss: -0.053485] [G loss: -11.753094]
[Epoch 2/100] [Batch 350/938] [D loss: -0.075882] [G loss: -11.758291]
[Epoch 2/100] [Batch 355/938] [D loss: -0.047844] [G loss: -11.805367]
[Epoch 2/100] [Batch 360/938] [D loss: -0.083671] [G loss: -11.760847]
[Epoch 2/100] [Batch 365/938] [D loss: -0.017149] [G loss: -11.755718]
[Epoch 2/100] [Batch 370/938] [D loss: -0.027704] [G loss: -11.751201]
[Epoch 2/100] [Batch 375/938] [D loss: -0.093727] [G loss: -11.739265]
[Epoch 2/100] [Batch 380/938] [D loss: -0.007947] [G loss: -11.763901]
[Epoch 2/100] [Batch 385/938] [D loss: -0.088713] [G loss: -11.776862]
[Epoch 2/100] [Batch 390/938] [D loss: -0.106807] [G loss: -11.794008]
[Epoch 2/100] [Batch 395/938] [D loss: -0.065311] [G loss: -11.842605]
[Epoch 2/100] [Batch 400/938] [D loss: -0.044106] [G loss: -11.882270]
[Epoch 2/100] [Batch 405/938] [D loss: -0.096921] [G loss: -11.914448]
[Epoch 2/100] [Batch 410/938] [D loss: -0.070624] [G loss: -11.928061]
[Epoch 2/100] [Batch 415/938] [D loss: -0.085000] [G loss: -11.955797]
[Epoch 2/100] [Batch 420/938] [D loss: -0.109307] [G loss: -11.974336]
[Epoch 2/100] [Batch 425/938] [D loss: -0.049490] [G loss: -11.974795]
[Epoch 2/100] [Batch 430/938] [D loss: -0.088345] [G loss: -11.920221]
[Epoch 2/100] [Batch 435/938] [D loss: -0.111109] [G loss: -11.842841]
[Epoch 2/100] [Batch 440/938] [D loss: -0.090021] [G loss: -11.863095]
[Epoch 2/100] [Batch 445/938] [D loss: -0.093364] [G loss: -11.830443]
[Epoch 2/100] [Batch 450/938] [D loss: -0.118882] [G loss: -11.847335]
[Epoch 2/100] [Batch 455/938] [D loss: -0.111289] [G loss: -11.828000]
[Epoch 2/100] [Batch 460/938] [D loss: -0.079395] [G loss: -11.827507]
[Epoch 2/100] [Batch 465/938] [D loss: -0.092780] [G loss: -11.868238]
[Epoch 2/100] [Batch 470/938] [D loss: -0.053384] [G loss: -11.844261]
[Epoch 2/100] [Batch 475/938] [D loss: -0.129013] [G loss: -11.844780]
[Epoch 2/100] [Batch 480/938] [D loss: -0.119751] [G loss: -11.881073]
[Epoch 2/100] [Batch 485/938] [D loss: -0.142048] [G loss: -11.910393]
[Epoch 2/100] [Batch 490/938] [D loss: -0.106580] [G loss: -11.948982]
[Epoch 2/100] [Batch 495/938] [D loss: -0.110005] [G loss: -11.959336]
[Epoch 2/100] [Batch 500/938] [D loss: -0.092813] [G loss: -11.969266]
[Epoch 2/100] [Batch 505/938] [D loss: -0.086090] [G loss: -11.955244]
[Epoch 2/100] [Batch 510/938] [D loss: -0.092030] [G loss: -11.916883]
[Epoch 2/100] [Batch 515/938] [D loss: -0.020380] [G loss: -11.942789]
[Epoch 2/100] [Batch 520/938] [D loss: -0.078778] [G loss: -11.955339]
[Epoch 2/100] [Batch 525/938] [D loss: -0.074061] [G loss: -11.926702]
[Epoch 2/100] [Batch 530/938] [D loss: -0.084822] [G loss: -11.979609]
[Epoch 2/100] [Batch 535/938] [D loss: -0.062911] [G loss: -12.005040]
[Epoch 2/100] [Batch 540/938] [D loss: -0.044250] [G loss: -12.003452]
[Epoch 2/100] [Batch 545/938] [D loss: -0.081519] [G loss: -11.924033]
[Epoch 2/100] [Batch 550/938] [D loss: -0.035806] [G loss: -11.912222]
[Epoch 2/100] [Batch 555/938] [D loss: -0.057112] [G loss: -11.928205]
[Epoch 2/100] [Batch 560/938] [D loss: -0.077381] [G loss: -11.900019]
[Epoch 2/100] [Batch 565/938] [D loss: 0.003206] [G loss: -11.911657]
[Epoch 2/100] [Batch 570/938] [D loss: -0.079828] [G loss: -11.947187]
[Epoch 2/100] [Batch 575/938] [D loss: -0.007709] [G loss: -11.920280]
[Epoch 2/100] [Batch 580/938] [D loss: -0.001933] [G loss: -11.842138]
[Epoch 2/100] [Batch 585/938] [D loss: -0.018601] [G loss: -11.891780]
[Epoch 2/100] [Batch 590/938] [D loss: 0.004290] [G loss: -11.569548]
[Epoch 2/100] [Batch 595/938] [D loss: -0.026403] [G loss: -11.583704]
[Epoch 2/100] [Batch 600/938] [D loss: 0.000195] [G loss: -11.672128]
[Epoch 2/100] [Batch 605/938] [D loss: -0.030215] [G loss: -11.615240]
[Epoch 2/100] [Batch 610/938] [D loss: -0.019368] [G loss: -11.458986]
[Epoch 2/100] [Batch 615/938] [D loss: -0.011023] [G loss: -11.376184]
[Epoch 2/100] [Batch 620/938] [D loss: -0.050708] [G loss: -11.457784]
[Epoch 2/100] [Batch 625/938] [D loss: -0.018024] [G loss: -11.333730]
[Epoch 2/100] [Batch 630/938] [D loss: 0.023950] [G loss: -11.256242]
[Epoch 2/100] [Batch 635/938] [D loss: -0.030949] [G loss: -11.227198]
[Epoch 2/100] [Batch 640/938] [D loss: -0.007297] [G loss: -11.030544]
[Epoch 2/100] [Batch 645/938] [D loss: -0.040427] [G loss: -10.996409]
[Epoch 2/100] [Batch 650/938] [D loss: 0.001731] [G loss: -10.777501]
[Epoch 2/100] [Batch 655/938] [D loss: 0.012461] [G loss: -10.920386]
[Epoch 2/100] [Batch 660/938] [D loss: -0.015329] [G loss: -10.806844]
[Epoch 2/100] [Batch 665/938] [D loss: -0.002439] [G loss: -10.742285]
[Epoch 2/100] [Batch 670/938] [D loss: 0.017241] [G loss: -10.634374]
[Epoch 2/100] [Batch 675/938] [D loss: 0.029201] [G loss: -10.473842]
[Epoch 2/100] [Batch 680/938] [D loss: -0.009032] [G loss: -10.524772]
[Epoch 2/100] [Batch 685/938] [D loss: -0.037241] [G loss: -10.543974]
[Epoch 2/100] [Batch 690/938] [D loss: -0.035710] [G loss: -10.440185]
[Epoch 2/100] [Batch 695/938] [D loss: -0.002533] [G loss: -10.606446]
[Epoch 2/100] [Batch 700/938] [D loss: -0.051502] [G loss: -10.751874]
[Epoch 2/100] [Batch 705/938] [D loss: -0.034640] [G loss: -10.736054]
[Epoch 2/100] [Batch 710/938] [D loss: -0.014177] [G loss: -10.624898]
[Epoch 2/100] [Batch 715/938] [D loss: -0.028123] [G loss: -10.685544]
[Epoch 2/100] [Batch 720/938] [D loss: -0.006784] [G loss: -10.662127]
[Epoch 2/100] [Batch 725/938] [D loss: -0.062766] [G loss: -10.773435]
[Epoch 2/100] [Batch 730/938] [D loss: -0.063973] [G loss: -10.823550]
[Epoch 2/100] [Batch 735/938] [D loss: -0.025702] [G loss: -10.844744]
[Epoch 2/100] [Batch 740/938] [D loss: -0.070922] [G loss: -10.918156]
[Epoch 2/100] [Batch 745/938] [D loss: -0.068484] [G loss: -10.943259]
[Epoch 2/100] [Batch 750/938] [D loss: -0.032830] [G loss: -11.024792]
[Epoch 2/100] [Batch 755/938] [D loss: -0.010109] [G loss: -10.993326]
[Epoch 2/100] [Batch 760/938] [D loss: -0.151489] [G loss: -11.022199]
[Epoch 2/100] [Batch 765/938] [D loss: -0.095049] [G loss: -10.953680]
[Epoch 2/100] [Batch 770/938] [D loss: -0.042691] [G loss: -11.033622]
[Epoch 2/100] [Batch 775/938] [D loss: -0.042506] [G loss: -10.973171]
[Epoch 2/100] [Batch 780/938] [D loss: -0.071925] [G loss: -10.896462]
[Epoch 2/100] [Batch 785/938] [D loss: -0.023926] [G loss: -10.865745]
[Epoch 2/100] [Batch 790/938] [D loss: -0.088267] [G loss: -10.845642]
[Epoch 2/100] [Batch 795/938] [D loss: -0.003066] [G loss: -10.747549]
[Epoch 2/100] [Batch 800/938] [D loss: -0.083647] [G loss: -10.643825]
[Epoch 2/100] [Batch 805/938] [D loss: -0.030513] [G loss: -10.546512]
[Epoch 2/100] [Batch 810/938] [D loss: -0.047525] [G loss: -10.457555]
[Epoch 2/100] [Batch 815/938] [D loss: -0.052895] [G loss: -10.444594]
[Epoch 2/100] [Batch 820/938] [D loss: 0.003796] [G loss: -10.327775]
[Epoch 2/100] [Batch 825/938] [D loss: -0.010539] [G loss: -10.209008]
[Epoch 2/100] [Batch 830/938] [D loss: -0.079049] [G loss: -10.169588]
[Epoch 2/100] [Batch 835/938] [D loss: -0.032192] [G loss: -10.027369]
[Epoch 2/100] [Batch 840/938] [D loss: -0.003662] [G loss: -9.941486]
[Epoch 2/100] [Batch 845/938] [D loss: 0.023593] [G loss: -9.773610]
[Epoch 2/100] [Batch 850/938] [D loss: -0.005380] [G loss: -9.589920]
[Epoch 2/100] [Batch 855/938] [D loss: -0.049618] [G loss: -9.502744]
[Epoch 2/100] [Batch 860/938] [D loss: -0.045132] [G loss: -9.295968]
[Epoch 2/100] [Batch 865/938] [D loss: -0.048022] [G loss: -9.209994]
[Epoch 2/100] [Batch 870/938] [D loss: -0.075619] [G loss: -9.056363]
[Epoch 2/100] [Batch 875/938] [D loss: -0.000125] [G loss: -8.726399]
[Epoch 2/100] [Batch 880/938] [D loss: -0.025176] [G loss: -8.525346]
[Epoch 2/100] [Batch 885/938] [D loss: -0.051058] [G loss: -8.449920]
[Epoch 2/100] [Batch 890/938] [D loss: -0.020878] [G loss: -8.282367]
[Epoch 2/100] [Batch 895/938] [D loss: -0.039431] [G loss: -8.141750]
[Epoch 2/100] [Batch 900/938] [D loss: -0.058494] [G loss: -7.998241]
[Epoch 2/100] [Batch 905/938] [D loss: -0.019438] [G loss: -7.926004]
[Epoch 2/100] [Batch 910/938] [D loss: -0.067138] [G loss: -7.765507]
[Epoch 2/100] [Batch 915/938] [D loss: -0.089595] [G loss: -7.687063]
[Epoch 2/100] [Batch 920/938] [D loss: -0.052412] [G loss: -7.544365]
[Epoch 2/100] [Batch 925/938] [D loss: -0.058025] [G loss: -7.454426]
[Epoch 2/100] [Batch 930/938] [D loss: -0.041235] [G loss: -7.353571]
[Epoch 2/100] [Batch 935/938] [D loss: -0.043011] [G loss: -7.240828]
[Epoch 3/100] [Batch 0/938] [D loss: -0.097365] [G loss: -7.205907]
[Epoch 3/100] [Batch 5/938] [D loss: -0.076228] [G loss: -7.061862]
[Epoch 3/100] [Batch 10/938] [D loss: -0.054063] [G loss: -6.916115]
[Epoch 3/100] [Batch 15/938] [D loss: -0.005904] [G loss: -6.804487]
[Epoch 3/100] [Batch 20/938] [D loss: -0.114924] [G loss: -6.756737]
[Epoch 3/100] [Batch 25/938] [D loss: -0.090643] [G loss: -6.676004]
[Epoch 3/100] [Batch 30/938] [D loss: -0.083860] [G loss: -6.612959]
[Epoch 3/100] [Batch 35/938] [D loss: -0.069917] [G loss: -6.509594]
[Epoch 3/100] [Batch 40/938] [D loss: -0.072024] [G loss: -6.427479]
[Epoch 3/100] [Batch 45/938] [D loss: -0.071984] [G loss: -6.277696]
[Epoch 3/100] [Batch 50/938] [D loss: 0.006170] [G loss: -6.141642]
[Epoch 3/100] [Batch 55/938] [D loss: -0.086745] [G loss: -6.131471]
[Epoch 3/100] [Batch 60/938] [D loss: -0.071609] [G loss: -6.048665]
[Epoch 3/100] [Batch 65/938] [D loss: -0.040245] [G loss: -5.975804]
[Epoch 3/100] [Batch 70/938] [D loss: -0.059880] [G loss: -5.917874]
[Epoch 3/100] [Batch 75/938] [D loss: -0.036517] [G loss: -5.748967]
[Epoch 3/100] [Batch 80/938] [D loss: -0.030855] [G loss: -5.658673]
[Epoch 3/100] [Batch 85/938] [D loss: -0.069863] [G loss: -5.600393]
[Epoch 3/100] [Batch 90/938] [D loss: -0.022058] [G loss: -5.475461]
[Epoch 3/100] [Batch 95/938] [D loss: -0.049264] [G loss: -5.393445]
[Epoch 3/100] [Batch 100/938] [D loss: -0.019796] [G loss: -5.309256]
[Epoch 3/100] [Batch 105/938] [D loss: -0.059271] [G loss: -5.190074]
[Epoch 3/100] [Batch 110/938] [D loss: -0.053832] [G loss: -5.090539]
[Epoch 3/100] [Batch 115/938] [D loss: -0.053514] [G loss: -4.988514]
[Epoch 3/100] [Batch 120/938] [D loss: -0.044973] [G loss: -4.841343]
[Epoch 3/100] [Batch 125/938] [D loss: -0.021993] [G loss: -4.704599]
[Epoch 3/100] [Batch 130/938] [D loss: -0.056193] [G loss: -4.586485]
[Epoch 3/100] [Batch 135/938] [D loss: -0.055317] [G loss: -4.444335]
[Epoch 3/100] [Batch 140/938] [D loss: -0.039369] [G loss: -4.341736]
[Epoch 3/100] [Batch 145/938] [D loss: -0.015555] [G loss: -4.135548]
[Epoch 3/100] [Batch 150/938] [D loss: -0.061410] [G loss: -4.004722]
[Epoch 3/100] [Batch 155/938] [D loss: -0.017380] [G loss: -3.849526]
[Epoch 3/100] [Batch 160/938] [D loss: -0.020072] [G loss: -3.699706]
[Epoch 3/100] [Batch 165/938] [D loss: -0.040099] [G loss: -3.572738]
[Epoch 3/100] [Batch 170/938] [D loss: -0.018043] [G loss: -3.430696]
[Epoch 3/100] [Batch 175/938] [D loss: -0.084594] [G loss: -3.297288]
[Epoch 3/100] [Batch 180/938] [D loss: -0.061933] [G loss: -3.116849]
[Epoch 3/100] [Batch 185/938] [D loss: -0.079787] [G loss: -3.058907]
[Epoch 3/100] [Batch 190/938] [D loss: -0.059307] [G loss: -2.931842]
[Epoch 3/100] [Batch 195/938] [D loss: -0.019359] [G loss: -2.731609]
[Epoch 3/100] [Batch 200/938] [D loss: -0.036052] [G loss: -2.621733]
[Epoch 3/100] [Batch 205/938] [D loss: -0.048163] [G loss: -2.486843]
[Epoch 3/100] [Batch 210/938] [D loss: -0.075645] [G loss: -2.339967]
[Epoch 3/100] [Batch 215/938] [D loss: -0.068544] [G loss: -2.233070]
[Epoch 3/100] [Batch 220/938] [D loss: -0.061453] [G loss: -2.087833]
[Epoch 3/100] [Batch 225/938] [D loss: -0.066027] [G loss: -1.946033]
[Epoch 3/100] [Batch 230/938] [D loss: -0.056988] [G loss: -1.825827]
[Epoch 3/100] [Batch 235/938] [D loss: -0.089164] [G loss: -1.705984]
[Epoch 3/100] [Batch 240/938] [D loss: -0.096959] [G loss: -1.584390]
[Epoch 3/100] [Batch 245/938] [D loss: -0.060083] [G loss: -1.470178]
[Epoch 3/100] [Batch 250/938] [D loss: -0.095467] [G loss: -1.363434]
[Epoch 3/100] [Batch 255/938] [D loss: -0.118173] [G loss: -1.299249]
[Epoch 3/100] [Batch 260/938] [D loss: -0.061802] [G loss: -1.251460]
[Epoch 3/100] [Batch 265/938] [D loss: -0.077289] [G loss: -1.155100]
[Epoch 3/100] [Batch 270/938] [D loss: -0.086872] [G loss: -1.072548]
[Epoch 3/100] [Batch 275/938] [D loss: -0.098668] [G loss: -0.987090]
[Epoch 3/100] [Batch 280/938] [D loss: -0.040682] [G loss: -0.883351]
[Epoch 3/100] [Batch 285/938] [D loss: -0.052281] [G loss: -0.760386]
[Epoch 3/100] [Batch 290/938] [D loss: -0.074168] [G loss: -0.687581]
[Epoch 3/100] [Batch 295/938] [D loss: -0.094608] [G loss: -0.644512]
[Epoch 3/100] [Batch 300/938] [D loss: -0.062275] [G loss: -0.571442]
[Epoch 3/100] [Batch 305/938] [D loss: -0.088669] [G loss: -0.490995]
[Epoch 3/100] [Batch 310/938] [D loss: -0.016204] [G loss: -0.374612]
[Epoch 3/100] [Batch 315/938] [D loss: -0.035984] [G loss: 0.087955]
[Epoch 3/100] [Batch 320/938] [D loss: -0.052455] [G loss: 0.417440]
[Epoch 3/100] [Batch 325/938] [D loss: -0.041172] [G loss: 0.259608]
[Epoch 3/100] [Batch 330/938] [D loss: -0.058674] [G loss: -0.130992]
[Epoch 3/100] [Batch 335/938] [D loss: -0.031311] [G loss: 0.174048]
[Epoch 3/100] [Batch 340/938] [D loss: -0.056765] [G loss: -0.203535]
[Epoch 3/100] [Batch 345/938] [D loss: -0.006803] [G loss: -0.012474]
[Epoch 3/100] [Batch 350/938] [D loss: -0.056181] [G loss: -0.009560]
